,game_id,home_name,away_name,home_probable_pitcher,away_probable_pitcher,away_score,home_score,home_ERA,home_ER,home_R,home_SO,home_BB,home_SO/BB,home_WHIP,away_ERA,away_ER,away_R,away_SO,away_BB,away_SO/BB,away_WHIP,home_OBP,home_SLG,home_HR,home_R/G,home_BB_batting,home_SO_batting,home_IBB,away_home_OBP,away_home_SLG,away_home_HR,away_home_R/G,away_home_BB_batting,away_home_SO_batting,away_home_IBB,temp,condition,wind
2532,745459,Pittsburgh Pirates,Cincinnati Reds,Luis L. Ortiz,Nick Martinez,3,4,,,,,,,,3.1,49.0,56.0,116.0,18.0,6.44,1.026,0.301,0.371,160.0,4.1,485.0,1506.0,14.0,0.305,0.388,174.0,4.31,496.0,1459.0,7.0,87.0,,2.0
2533,745706,New York Yankees,Colorado Rockies,Marcus Stroman,Austin Gomber,3,10,4.31,74.0,81.0,113.0,60.0,1.88,1.468,4.75,87.0,89.0,116.0,38.0,3.05,1.309,0.333,0.429,237.0,5.03,672.0,1326.0,26.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,83.0,,7.0
2534,744892,Toronto Blue Jays,Los Angeles Angels,Kevin Gausman,Tyler Anderson,2,8,3.83,77.0,86.0,162.0,56.0,2.89,1.221,3.81,76.0,83.0,142.0,73.0,1.95,1.288,0.313,0.389,156.0,4.14,510.0,1233.0,18.0,0.301,0.369,165.0,3.92,482.0,1416.0,4.0,73.0,,9.0
2535,746595,Cleveland Guardians,Texas Rangers,Matthew Boyd,Cody Bradford,2,4,2.72,12.0,16.0,46.0,13.0,3.54,1.134,3.54,30.0,32.0,70.0,13.0,5.38,1.009,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,0.305,0.38,176.0,4.22,490.0,1284.0,20.0,80.0,1.0,5.0
2536,746023,Miami Marlins,Chicago Cubs,Adam Oller,Javier Assad,2,7,5.31,25.0,25.0,36.0,22.0,1.64,1.535,3.73,61.0,64.0,124.0,63.0,1.97,1.401,0.3,0.378,150.0,3.93,403.0,1410.0,16.0,0.317,0.393,170.0,4.54,546.0,1362.0,19.0,72.0,,0.0
2537,745863,Minnesota Twins,St. Louis Cardinals,Zebby Matthews,Erick Fedde,3,2,6.69,28.0,31.0,43.0,11.0,3.91,1.646,3.3,65.0,66.0,154.0,52.0,2.96,1.162,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,82.0,,9.0
2538,746263,Kansas City Royals,Philadelphia Phillies,Seth Lugo,Kolby Allard,11,3,3.0,69.0,75.0,181.0,48.0,3.77,1.089,5.0,15.0,15.0,23.0,8.0,2.88,1.556,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,93.0,,14.0
2539,746754,Chicago White Sox,Detroit Tigers,Jonathan Cannon,Beau Brieske,9,4,4.49,62.0,65.0,91.0,40.0,2.28,1.327,3.59,27.0,31.0,69.0,30.0,2.3,1.256,0.278,0.34,133.0,3.13,395.0,1403.0,8.0,0.3,0.385,162.0,4.21,476.0,1461.0,12.0,90.0,,11.0
2540,745618,Oakland Athletics,Milwaukee Brewers,Joey Estes,Frankie Montas,3,4,5.01,71.0,73.0,92.0,27.0,3.41,1.23,4.84,81.0,89.0,148.0,66.0,2.24,1.367,0.301,0.393,196.0,3.97,493.0,1502.0,11.0,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,76.0,,8.0
2541,745376,San Diego Padres,New York Mets,Martín Pérez,Jose Quintana,2,3,4.53,68.0,71.0,107.0,49.0,2.18,1.481,3.75,71.0,73.0,135.0,63.0,2.14,1.25,0.324,0.42,190.0,4.69,458.0,1077.0,18.0,0.319,0.415,207.0,4.74,514.0,1382.0,11.0,79.0,,9.0
2542,745212,Seattle Mariners,San Francisco Giants,Bryan Woo,Robbie Ray,3,4,2.89,39.0,41.0,101.0,13.0,7.77,0.898,4.7,16.0,16.0,43.0,15.0,2.87,1.141,0.311,0.376,185.0,4.17,571.0,1625.0,14.0,0.305,0.396,177.0,4.28,492.0,1452.0,15.0,63.0,,4.0
2543,746106,Los Angeles Dodgers,Tampa Bay Rays,Gavin Stone,Jacob Lopez,1,3,3.53,55.0,55.0,116.0,37.0,3.14,1.211,5.23,6.0,7.0,8.0,7.0,1.14,1.161,0.335,0.446,233.0,5.2,602.0,1336.0,33.0,0.302,0.366,147.0,3.73,493.0,1485.0,15.0,83.0,,7.0
2544,746994,Baltimore Orioles,Houston Astros,Dean Kremer,Yusei Kikuchi,6,3,4.1,59.0,72.0,123.0,51.0,2.41,1.242,4.05,79.0,85.0,206.0,44.0,4.68,1.201,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.322,0.418,190.0,4.6,448.0,1176.0,28.0,86.0,,5.0
2545,746628,Cleveland Guardians,Kansas City Royals,Nick Sandlin,Cole Ragans,4,3,3.75,24.0,29.0,68.0,27.0,2.52,1.266,3.14,65.0,71.0,223.0,67.0,3.33,1.143,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,84.0,,8.0
2546,746628,Cleveland Guardians,Kansas City Royals,Nick Sandlin,Cole Ragans,4,3,3.75,24.0,29.0,68.0,27.0,2.52,1.266,3.14,65.0,71.0,223.0,67.0,3.33,1.143,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,84.0,,8.0
2547,746596,Cleveland Guardians,Kansas City Royals,Logan Allen,Alec Marsh,9,4,5.73,62.0,63.0,79.0,41.0,1.93,1.582,4.53,65.0,70.0,123.0,39.0,3.15,1.256,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,85.0,0.0,4.0
2548,746942,Boston Red Sox,Toronto Blue Jays,Nick Pivetta,Ryan Burr,4,1,4.14,67.0,70.0,172.0,36.0,4.78,1.126,4.13,15.0,16.0,47.0,12.0,3.92,1.255,0.319,0.423,194.0,4.64,493.0,1570.0,30.0,0.313,0.389,156.0,4.14,510.0,1233.0,18.0,81.0,1.0,8.0
2549,746942,Boston Red Sox,Toronto Blue Jays,Nick Pivetta,Ryan Burr,4,1,4.14,67.0,70.0,172.0,36.0,4.78,1.126,4.13,15.0,16.0,47.0,12.0,3.92,1.255,0.319,0.423,194.0,4.64,493.0,1570.0,30.0,0.313,0.389,156.0,4.14,510.0,1233.0,18.0,81.0,1.0,8.0
2550,745458,Pittsburgh Pirates,Chicago Cubs,Mitch Keller,Jameson Taillon,18,8,4.25,84.0,90.0,166.0,50.0,3.32,1.303,3.27,60.0,67.0,125.0,33.0,3.79,1.131,0.301,0.371,160.0,4.1,485.0,1506.0,14.0,0.317,0.393,170.0,4.54,546.0,1362.0,19.0,89.0,,6.0
2551,745538,Philadelphia Phillies,Houston Astros,Zack Wheeler,Ronel Blanco,2,3,2.57,57.0,62.0,224.0,52.0,4.31,0.955,2.8,52.0,56.0,166.0,68.0,2.44,1.088,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.322,0.418,190.0,4.6,448.0,1176.0,28.0,84.0,,6.0
2552,744813,Washington Nationals,New York Yankees,Mitchell Parker,Nestor Cortes,5,2,4.29,72.0,82.0,133.0,43.0,3.09,1.305,3.77,73.0,74.0,162.0,39.0,4.15,1.153,0.309,0.375,135.0,4.07,456.0,1220.0,11.0,0.333,0.429,237.0,5.03,672.0,1326.0,26.0,82.0,,3.0
2553,746915,Boston Red Sox,Toronto Blue Jays,Zack Kelly,José Berríos,7,3,3.97,25.0,31.0,61.0,27.0,2.26,1.253,3.6,77.0,79.0,153.0,54.0,2.83,1.154,0.319,0.423,194.0,4.64,493.0,1570.0,30.0,0.313,0.389,156.0,4.14,510.0,1233.0,18.0,75.0,1.0,5.0
2554,745865,Minnesota Twins,Atlanta Braves,Bailey Ober,Max Fried,10,6,3.98,79.0,81.0,191.0,43.0,4.44,1.002,3.25,63.0,71.0,166.0,57.0,2.91,1.164,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,0.309,0.415,213.0,4.35,485.0,1461.0,11.0,91.0,,3.0
2555,745133,St. Louis Cardinals,San Diego Padres,Kyle Gibson,Randy Vásquez,7,4,4.24,80.0,91.0,151.0,68.0,2.22,1.35,4.87,53.0,56.0,62.0,29.0,2.14,1.51,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,0.324,0.42,190.0,4.69,458.0,1077.0,18.0,92.0,0.0,7.0
2556,746753,Chicago White Sox,Detroit Tigers,Davis Martin,Ty Madden,6,3,4.32,24.0,25.0,47.0,23.0,2.04,1.46,4.3,11.0,12.0,17.0,8.0,2.13,1.435,0.278,0.34,133.0,3.13,395.0,1403.0,8.0,0.3,0.385,162.0,4.21,476.0,1461.0,12.0,91.0,0.0,12.0
2557,746513,Colorado Rockies,Miami Marlins,Ryan Feltner,Edward Cabrera,2,3,4.49,81.0,94.0,138.0,52.0,2.65,1.337,4.95,53.0,60.0,107.0,50.0,2.14,1.37,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,0.3,0.378,150.0,3.93,403.0,1410.0,16.0,82.0,,3.0
2558,745215,Seattle Mariners,Tampa Bay Rays,Bryce Miller,Ryan Pepiot,1,5,2.94,59.0,62.0,171.0,45.0,3.8,0.976,3.6,52.0,58.0,142.0,48.0,2.96,1.154,0.311,0.376,185.0,4.17,571.0,1625.0,14.0,0.302,0.366,147.0,3.73,493.0,1485.0,15.0,71.0,,2.0
2559,746429,Detroit Tigers,Los Angeles Angels,Brant Hurter,Johnny Cueto,2,6,2.58,13.0,13.0,38.0,6.0,6.33,0.882,7.15,9.0,9.0,6.0,3.0,2.0,1.5,0.3,0.385,162.0,4.21,476.0,1461.0,12.0,0.301,0.369,165.0,3.92,482.0,1416.0,4.0,75.0,0.0,7.0
2560,746594,Cleveland Guardians,Kansas City Royals,Gavin Williams,Michael Lorenzen,6,1,4.86,41.0,42.0,79.0,32.0,2.47,1.368,3.31,48.0,49.0,97.0,60.0,1.62,1.235,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,89.0,0.0,6.0
2561,746671,Cincinnati Reds,Oakland Athletics,Jakob Junis,Mitch Spence,5,4,2.69,20.0,22.0,51.0,8.0,6.38,0.851,4.58,77.0,79.0,126.0,44.0,2.86,1.381,0.305,0.388,174.0,4.31,496.0,1459.0,7.0,0.301,0.393,196.0,3.97,493.0,1502.0,11.0,93.0,0.0,6.0
2562,745461,Pittsburgh Pirates,Chicago Cubs,Jared Jones,Justin Steele,9,5,4.14,56.0,60.0,132.0,39.0,3.38,1.192,3.07,46.0,54.0,135.0,37.0,3.65,1.099,0.301,0.371,160.0,4.1,485.0,1506.0,14.0,0.317,0.393,170.0,4.54,546.0,1362.0,19.0,92.0,,7.0
2563,745540,Philadelphia Phillies,Houston Astros,Aaron Nola,Justin Verlander,0,5,3.57,79.0,84.0,197.0,50.0,3.94,1.199,5.48,55.0,56.0,74.0,27.0,2.74,1.384,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.322,0.418,190.0,4.6,448.0,1176.0,28.0,86.0,,6.0
2564,744811,Washington Nationals,New York Yankees,Patrick Corbin,Gerrit Cole,2,4,5.62,109.0,114.0,139.0,54.0,2.57,1.5,3.41,36.0,38.0,99.0,29.0,3.41,1.126,0.309,0.375,135.0,4.07,456.0,1220.0,11.0,0.333,0.429,237.0,5.03,672.0,1326.0,26.0,88.0,0.0,5.0
2565,746916,Boston Red Sox,Toronto Blue Jays,Cooper Criswell,Yariel Rodríguez,3,6,4.08,45.0,52.0,73.0,31.0,2.35,1.349,4.47,43.0,46.0,85.0,40.0,2.13,1.315,0.319,0.423,194.0,4.64,493.0,1570.0,30.0,0.313,0.389,156.0,4.14,510.0,1233.0,18.0,79.0,0.0,3.0
2566,745864,Minnesota Twins,Atlanta Braves,Simeon Woods Richardson,Spencer Schwellenbach,8,6,4.17,62.0,63.0,117.0,48.0,2.44,1.294,3.35,46.0,49.0,127.0,23.0,5.52,1.043,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,0.309,0.415,213.0,4.35,485.0,1461.0,11.0,75.0,,5.0
2567,745132,St. Louis Cardinals,San Diego Padres,Miles Mikolas,Dylan Cease,7,5,5.35,102.0,106.0,122.0,25.0,4.88,1.276,3.47,73.0,80.0,224.0,65.0,3.45,1.067,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,0.324,0.42,190.0,4.69,458.0,1077.0,18.0,98.0,0.0,6.0
2568,746755,Chicago White Sox,Texas Rangers,Chris Flexen,Andrew Heaney,3,1,4.95,88.0,95.0,123.0,63.0,1.95,1.519,4.28,76.0,84.0,159.0,41.0,3.88,1.25,0.278,0.34,133.0,3.13,395.0,1403.0,8.0,0.305,0.38,176.0,4.22,490.0,1284.0,20.0,77.0,1.0,3.0
2569,746755,Chicago White Sox,Texas Rangers,Chris Flexen,Andrew Heaney,3,1,4.95,88.0,95.0,123.0,63.0,1.95,1.519,4.28,76.0,84.0,159.0,41.0,3.88,1.25,0.278,0.34,133.0,3.13,395.0,1403.0,8.0,0.305,0.38,176.0,4.22,490.0,1284.0,20.0,77.0,1.0,3.0
2570,745946,Milwaukee Brewers,San Francisco Giants,Tobias Myers,Logan Webb,5,4,3.0,46.0,52.0,127.0,36.0,3.53,1.174,3.47,79.0,83.0,172.0,50.0,3.44,1.231,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,0.305,0.396,177.0,4.28,492.0,1452.0,15.0,85.0,,9.0
2571,746510,Colorado Rockies,Miami Marlins,Cal Quantrill,Roddery Muñoz,9,8,4.98,82.0,83.0,110.0,69.0,1.59,1.517,6.53,60.0,66.0,70.0,42.0,1.67,1.585,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,0.3,0.378,150.0,3.93,403.0,1410.0,16.0,84.0,0.0,3.0
2572,747162,Arizona Diamondbacks,New York Mets,Brandon Pfaadt,Sean Manaea,8,3,4.71,95.0,103.0,185.0,42.0,4.4,1.239,3.47,70.0,75.0,184.0,63.0,2.92,1.084,0.337,0.44,211.0,5.47,569.0,1265.0,17.0,0.319,0.415,207.0,4.74,514.0,1382.0,11.0,78.0,,0.0
2573,745213,Seattle Mariners,Tampa Bay Rays,Logan Gilbert,Jeffrey Springs,3,2,3.23,75.0,83.0,220.0,37.0,5.95,0.887,3.27,12.0,12.0,37.0,11.0,3.36,1.364,0.311,0.376,185.0,4.17,571.0,1625.0,14.0,0.302,0.366,147.0,3.73,493.0,1485.0,15.0,65.0,,8.0
2574,746105,Los Angeles Dodgers,Baltimore Orioles,Jack Flaherty,Cole Irvin,3,2,3.17,57.0,61.0,194.0,38.0,5.11,1.068,5.11,63.0,71.0,78.0,29.0,2.69,1.45,0.335,0.446,233.0,5.2,602.0,1336.0,33.0,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,75.0,0.0,7.0
2575,745452,Pittsburgh Pirates,Chicago Cubs,Paul Skenes,Kyle Hendricks,14,10,1.96,29.0,31.0,170.0,32.0,5.31,0.947,5.92,86.0,88.0,87.0,43.0,2.02,1.454,0.301,0.371,160.0,4.1,485.0,1506.0,14.0,0.317,0.393,170.0,4.54,546.0,1362.0,19.0,90.0,,6.0
2576,746589,Cleveland Guardians,Kansas City Royals,Tanner Bibee,Michael Wacha,5,7,3.47,67.0,70.0,187.0,44.0,4.25,1.117,3.35,62.0,65.0,145.0,45.0,3.22,1.194,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,83.0,1.0,7.0
2577,745541,Philadelphia Phillies,Houston Astros,Taijuan Walker,Spencer Arrighetti,10,0,7.1,66.0,68.0,58.0,37.0,1.57,1.721,4.53,73.0,80.0,171.0,65.0,2.63,1.407,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.322,0.418,190.0,4.6,448.0,1176.0,28.0,96.0,,8.0
2578,745211,Seattle Mariners,Tampa Bay Rays,Luis Castillo,Drew Rasmussen,2,6,3.64,71.0,73.0,175.0,47.0,3.72,1.169,2.83,9.0,10.0,35.0,6.0,5.83,1.081,0.311,0.376,185.0,4.17,571.0,1625.0,14.0,0.302,0.366,147.0,3.73,493.0,1485.0,15.0,61.0,,4.0
2579,746755,Chicago White Sox,Texas Rangers,Chris Flexen,Andrew Heaney,3,1,4.95,88.0,95.0,123.0,63.0,1.95,1.519,4.28,76.0,84.0,159.0,41.0,3.88,1.25,0.278,0.34,133.0,3.13,395.0,1403.0,8.0,0.305,0.38,176.0,4.22,490.0,1284.0,20.0,77.0,1.0,3.0
2580,746755,Chicago White Sox,Texas Rangers,Chris Flexen,Andrew Heaney,3,1,4.95,88.0,95.0,123.0,63.0,1.95,1.519,4.28,76.0,84.0,159.0,41.0,3.88,1.25,0.278,0.34,133.0,3.13,395.0,1403.0,8.0,0.305,0.38,176.0,4.22,490.0,1284.0,20.0,77.0,1.0,3.0
2581,746430,Detroit Tigers,Los Angeles Angels,Mason Englert,Griffin Canning,2,3,5.4,13.0,15.0,16.0,5.0,3.2,1.292,5.19,99.0,105.0,130.0,66.0,1.97,1.398,0.3,0.385,162.0,4.21,476.0,1461.0,12.0,0.301,0.369,165.0,3.92,482.0,1416.0,4.0,79.0,1.0,9.0
2582,746672,Cincinnati Reds,Oakland Athletics,Fernando Cruz,Osvaldo Bido,9,6,4.86,36.0,36.0,109.0,35.0,3.11,1.335,3.41,24.0,25.0,63.0,26.0,2.42,1.089,0.305,0.388,174.0,4.31,496.0,1459.0,7.0,0.301,0.393,196.0,3.97,493.0,1502.0,11.0,88.0,,6.0
2583,744809,Washington Nationals,New York Yankees,MacKenzie Gore,Carlos Rodón,2,5,3.9,72.0,93.0,181.0,65.0,2.78,1.419,3.96,77.0,81.0,195.0,57.0,3.42,1.223,0.309,0.375,135.0,4.07,456.0,1220.0,11.0,0.333,0.429,237.0,5.03,672.0,1326.0,26.0,98.0,,5.0
2584,746913,Boston Red Sox,Toronto Blue Jays,Brayan Bello,Chris Bassitt,0,3,4.49,81.0,84.0,153.0,64.0,2.39,1.361,4.16,79.0,91.0,168.0,70.0,2.4,1.462,0.319,0.423,194.0,4.64,493.0,1570.0,30.0,0.313,0.389,156.0,4.14,510.0,1233.0,18.0,87.0,0.0,7.0
2585,745866,Minnesota Twins,Atlanta Braves,David Festa,Chris Sale,5,1,4.9,35.0,36.0,77.0,23.0,3.35,1.321,2.38,47.0,48.0,225.0,39.0,5.77,1.013,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,0.309,0.415,213.0,4.35,485.0,1461.0,11.0,75.0,,7.0
2586,745134,St. Louis Cardinals,San Diego Padres,Andre Pallante,Joe Musgrove,3,4,3.78,51.0,55.0,94.0,48.0,1.96,1.302,3.88,43.0,44.0,101.0,23.0,4.39,1.174,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,0.324,0.42,190.0,4.69,458.0,1077.0,18.0,87.0,1.0,5.0
2587,746752,Chicago White Sox,Texas Rangers,Matt Foster,Jack Leiter,4,3,2.7,2.0,2.0,4.0,5.0,0.8,1.5,8.83,35.0,39.0,31.0,17.0,1.82,1.71,0.278,0.34,133.0,3.13,395.0,1403.0,8.0,0.305,0.38,176.0,4.22,490.0,1284.0,20.0,78.0,,3.0
2588,745943,Milwaukee Brewers,San Francisco Giants,Freddy Peralta,Kyle Harrison,3,5,3.68,71.0,74.0,200.0,68.0,2.94,1.215,4.56,63.0,65.0,118.0,42.0,2.81,1.343,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,0.305,0.396,177.0,4.28,492.0,1452.0,15.0,78.0,,2.0
2589,746512,Colorado Rockies,Miami Marlins,Kyle Freeland,Max Meyer,2,8,5.24,66.0,73.0,85.0,26.0,3.27,1.412,5.68,36.0,38.0,46.0,19.0,2.42,1.421,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,0.3,0.378,150.0,3.93,403.0,1410.0,16.0,92.0,,8.0
2590,747161,Arizona Diamondbacks,New York Mets,Eduardo Rodriguez,Luis Severino,5,8,,,,,,,,3.91,79.0,86.0,161.0,60.0,2.68,1.242,0.337,0.44,211.0,5.47,569.0,1265.0,17.0,0.319,0.415,207.0,4.74,514.0,1382.0,11.0,74.0,,0.0
2591,746103,Los Angeles Dodgers,Baltimore Orioles,Walker Buehler,Corbin Burnes,4,6,5.38,45.0,52.0,64.0,28.0,2.29,1.553,2.92,63.0,76.0,181.0,48.0,3.77,1.096,0.335,0.446,233.0,5.2,602.0,1336.0,33.0,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,70.0,0.0,7.0
2592,746432,Detroit Tigers,Los Angeles Angels,Keider Montero,Jack Kochanowicz,3,0,4.76,52.0,54.0,77.0,31.0,2.48,1.332,3.99,29.0,30.0,25.0,10.0,2.5,1.194,0.3,0.385,162.0,4.21,476.0,1461.0,12.0,0.301,0.369,165.0,3.92,482.0,1416.0,4.0,72.0,2.0,4.0
2593,746748,Chicago White Sox,Texas Rangers,Nick Nastrini,Nathan Eovaldi,2,1,7.07,28.0,33.0,26.0,36.0,0.72,1.907,3.8,72.0,74.0,166.0,42.0,3.95,1.107,0.278,0.34,133.0,3.13,395.0,1403.0,8.0,0.305,0.38,176.0,4.22,490.0,1284.0,20.0,81.0,,6.0
2594,745945,Milwaukee Brewers,San Francisco Giants,Aaron Civale,Hayden Birdsong,0,6,4.36,78.0,82.0,149.0,52.0,2.87,1.304,4.75,38.0,39.0,88.0,43.0,2.05,1.389,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,0.305,0.396,177.0,4.28,492.0,1452.0,15.0,74.0,2.0,6.0
2595,745135,St. Louis Cardinals,San Diego Padres,Sonny Gray,Michael King,1,4,3.84,71.0,79.0,203.0,39.0,5.21,1.088,2.95,57.0,71.0,201.0,63.0,3.19,1.192,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,0.324,0.42,190.0,4.69,458.0,1077.0,18.0,92.0,,5.0
2596,746514,Colorado Rockies,Miami Marlins,Bradley Blalock,Valente Bellozo,12,8,5.87,20.0,22.0,20.0,20.0,1.0,1.793,3.67,28.0,31.0,44.0,21.0,2.1,1.311,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,0.3,0.378,150.0,3.93,403.0,1410.0,16.0,82.0,,4.0
2597,747159,Arizona Diamondbacks,New York Mets,Ryne Nelson,David Peterson,3,2,4.24,71.0,73.0,126.0,34.0,3.71,1.254,2.9,39.0,44.0,101.0,46.0,2.2,1.289,0.337,0.44,211.0,5.47,569.0,1265.0,17.0,0.319,0.415,207.0,4.74,514.0,1382.0,11.0,78.0,,0.0
2598,746670,Cincinnati Reds,Oakland Athletics,Julian Aguiar,J.T. Ginn,9,10,6.25,22.0,22.0,19.0,12.0,1.58,1.326,4.24,16.0,16.0,29.0,9.0,3.22,1.324,0.305,0.388,174.0,4.31,496.0,1459.0,7.0,0.301,0.393,196.0,3.97,493.0,1502.0,11.0,92.0,,5.0
2599,745531,Philadelphia Phillies,Atlanta Braves,Cristopher Sánchez,Charlie Morton,4,5,3.32,67.0,76.0,153.0,44.0,3.48,1.244,4.19,77.0,85.0,167.0,65.0,2.57,1.325,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.309,0.415,213.0,4.35,485.0,1461.0,11.0,81.0,1.0,13.0
2600,746914,Boston Red Sox,Toronto Blue Jays,Kutter Crawford,Bowden Francis,2,0,4.36,89.0,97.0,175.0,51.0,3.43,1.122,3.3,38.0,41.0,92.0,22.0,4.18,0.926,0.319,0.423,194.0,4.64,493.0,1570.0,30.0,0.313,0.389,156.0,4.14,510.0,1233.0,18.0,66.0,0.0,2.0
2601,746352,Houston Astros,Kansas City Royals,Hunter Brown,Brady Singer,3,6,3.49,66.0,71.0,179.0,60.0,2.98,1.271,3.71,74.0,77.0,170.0,54.0,3.15,1.275,0.322,0.418,190.0,4.6,448.0,1176.0,28.0,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,73.0,,0.0
2602,746102,Los Angeles Dodgers,Baltimore Orioles,Bobby Miller,Cade Povich,3,6,8.52,53.0,53.0,52.0,30.0,1.73,1.768,5.2,46.0,49.0,69.0,34.0,2.03,1.431,0.335,0.446,233.0,5.2,602.0,1336.0,33.0,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,71.0,0.0,8.0
2603,746730,Cincinnati Reds,Milwaukee Brewers,Nick Martinez,Colin Rea,5,4,3.1,49.0,56.0,116.0,18.0,6.44,1.026,4.29,80.0,83.0,135.0,43.0,3.14,1.264,0.305,0.388,174.0,4.31,496.0,1459.0,7.0,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,92.0,,5.0
2604,746730,Cincinnati Reds,Milwaukee Brewers,Nick Martinez,Colin Rea,5,4,3.1,49.0,56.0,116.0,18.0,6.44,1.026,4.29,80.0,83.0,135.0,43.0,3.14,1.264,0.305,0.388,174.0,4.31,496.0,1459.0,7.0,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,92.0,,5.0
2605,746665,Cincinnati Reds,Milwaukee Brewers,Rhett Lowder,DL Hall,14,0,1.17,4.0,4.0,22.0,14.0,1.57,1.272,5.02,24.0,26.0,44.0,21.0,2.1,1.605,0.305,0.388,174.0,4.31,496.0,1459.0,7.0,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,90.0,,6.0
2606,746433,Detroit Tigers,Boston Red Sox,Casey Mize,Tanner Houck,7,5,4.49,51.0,57.0,78.0,29.0,2.69,1.466,3.12,62.0,75.0,154.0,48.0,3.21,1.142,0.3,0.385,162.0,4.21,476.0,1461.0,12.0,0.319,0.423,194.0,4.64,493.0,1570.0,30.0,91.0,0.0,11.0
2607,745533,Philadelphia Phillies,Atlanta Braves,Ranger Suárez,Reynaldo López,7,2,3.46,58.0,63.0,145.0,41.0,3.54,1.201,1.99,30.0,32.0,148.0,42.0,3.52,1.106,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.309,0.415,213.0,4.35,485.0,1461.0,11.0,74.0,2.0,8.0
2608,744810,Washington Nationals,Chicago Cubs,Jake Irvin,Shota Imanaga,7,6,4.41,92.0,97.0,156.0,52.0,3.0,1.199,2.91,56.0,66.0,174.0,28.0,6.21,1.021,0.309,0.375,135.0,4.07,456.0,1220.0,11.0,0.317,0.393,170.0,4.54,546.0,1362.0,19.0,73.0,2.0,2.0
2609,745052,Tampa Bay Rays,San Diego Padres,Taj Bradley,Martín Pérez,13,5,4.11,63.0,68.0,154.0,47.0,3.28,1.225,4.53,68.0,71.0,107.0,49.0,2.18,1.481,0.302,0.366,147.0,3.73,493.0,1485.0,15.0,0.324,0.42,190.0,4.69,458.0,1077.0,18.0,72.0,5.0,0.0
2610,745700,New York Yankees,St. Louis Cardinals,Marcus Stroman,Erick Fedde,3,6,4.31,74.0,81.0,113.0,60.0,1.88,1.468,3.3,65.0,66.0,154.0,52.0,2.96,1.162,0.333,0.429,237.0,5.03,672.0,1326.0,26.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,71.0,1.0,10.0
2611,746593,Cleveland Guardians,Pittsburgh Pirates,Ben Lively,Bailey Falter,8,10,3.81,64.0,67.0,118.0,49.0,2.41,1.245,4.43,70.0,72.0,97.0,45.0,2.16,1.286,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,0.301,0.371,160.0,4.1,485.0,1506.0,14.0,84.0,,4.0
2612,744969,Texas Rangers,Oakland Athletics,Jon Gray,JP Sears,9,2,4.47,51.0,54.0,86.0,28.0,3.07,1.315,4.38,88.0,93.0,137.0,49.0,2.8,1.223,0.305,0.38,176.0,4.22,490.0,1284.0,20.0,0.301,0.393,196.0,3.97,493.0,1502.0,11.0,74.0,,0.0
